0.00003068|1510582025
0.00003064|1510582040
0.00003064|1510582046
0.00003061|1510582061
0.00003070|1510582075
0.00003070|1510582085
0.00003076|1510582095
0.00003068|1510582111
0.00003058|1510582121
0.00003062|1510582135
0.00003069|1510582146
0.00003083|1510582161
0.00003058|1510582170
0.00003087|1510582183
0.00003068|1510582195
0.00003077|1510582206
0.00003061|1510582221
0.00003061|1510582225
0.00003057|1510582245
0.00003057|1510582257
0.00003088|1510582269
0.00003075|1510582281
0.00003082|1510582285
0.00003074|1510582305
0.00003059|1510582315
0.00003061|1510582325
0.00003073|1510582341
0.00003080|1510582348
0.00003081|1510582365
0.00003073|1510582377
0.00003066|1510582386
0.00003084|1510582401
0.00003073|1510582410
0.00003062|1510582425
0.00003070|1510582435
0.00003056|1510582680
0.00003064|1510582690
0.00003071|1510582701
0.00003063|1510582715
0.00003094|1510582730
0.00003094|1510582745
0.00003065|1510582755
0.00003071|1510582765
0.00003070|1510582780
0.00003056|1510582790
0.00003065|1510582805
0.00003082|1510582817
0.00003058|1510582830
0.00003077|1510582840
0.00003085|1510582850
0.00003057|1510582865
0.00003057|1510582875
0.00003063|1510582885
0.00003064|1510582901
0.00003055|1510582910
0.00003056|1510582925
0.00003063|1510582935
0.00003058|1510582945
0.00003059|1510582960
0.00003061|1510582970
0.00003063|1510582985
0.00003063|1510582995
0.00003062|1510583007
0.00003055|1510583021
0.00003058|1510583030
0.00003056|1510583045
0.00003064|1510583055
0.00003063|1510583070
0.00003062|1510583080
0.00003060|1510583095
0.00003063|1510583107
0.00003063|1510583115
0.00003062|1510583130
0.00003060|1510583143
0.00003063|1510583155
0.00003055|1510583165
0.00003055|1510583177
0.00003061|1510583185
0.00003061|1510583200
0.00003061|1510583215
0.00003061|1510583225
0.00003064|1510583235
0.00003063|1510583250
0.00003063|1510583262
0.00003063|1510583275
0.00003058|1510583285
0.00003064|1510583295
0.00003063|1510583305
0.00003063|1510583320
0.00003056|1510583335
0.00003059|1510583345
0.00003064|1510583355
0.00003056|1510583375
0.00003061|1510583388
0.00003056|1510583400
0.00003057|1510583406
0.00003099|1510583421
0.00003050|1510583436
0.00003062|1510583448
0.00003086|1510583460
0.00003072|1510583470
0.00003092|1510583485
0.00003062|1510583500
0.00003080|1510583510
0.00003080|1510583525
0.00003076|1510583536
0.00003062|1510583545
0.00003085|1510583560
0.00003073|1510583570
0.00003085|1510583585
0.00003090|1510583595
0.00003090|1510583605
0.00003077|1510583621
0.00003068|1510583635
0.00003080|1510583646
0.00003075|1510583661
0.00003085|1510583670
0.00003073|1510583685
0.00003090|1510583696
0.00003090|1510583705
0.00003086|1510583721
0.00003086|1510583725
0.00003085|1510583745
0.00003086|1510583755
0.00003060|1510583770
0.00003067|1510583782
0.00003059|1510583789
0.00003071|1510583805
0.00003058|1510583826
0.00003060|1510583841
0.00003082|1510583855
0.00003072|1510583865
0.00003059|1510583880
0.00003087|1510583890
0.00003071|1510583901
0.00003077|1510583915
0.00003075|1510583925
0.00003066|1510583940
0.00003065|1510583950
0.00003075|1510583965
0.00003090|1510583975
0.00003066|1510583990
0.00003057|1510584000
0.00003057|1510584021
0.00003081|1510584030
0.00003061|1510584045
0.00003075|1510584055
0.00003076|1510584065
0.00003088|1510584080
0.00003094|1510584090
0.00003083|1510584105
0.00003083|1510584115
0.00003068|1510584126
0.00003057|1510584141
0.00003080|1510584145
0.00003082|1510584165
0.00003086|1510584175
0.00003083|1510584185
0.00003073|1510584201
0.00003067|1510584205
0.00003058|1510584225
0.00003081|1510584235
0.00003080|1510584245
0.00003092|1510584260
0.00003076|1510584273
0.00003073|1510584285
0.00003088|1510584295
0.00003062|1510584305
0.00003069|1510584321
0.00003093|1510584335
0.00003076|1510584345
0.00003058|1510584355
0.00003074|1510584375
0.00003074|1510584385
0.00003075|1510584400
0.00003083|1510584410
0.00003068|1510584422
0.00003072|1510584436
0.00003062|1510584448
0.00003076|1510584460
0.00003081|1510584470
0.00003081|1510584480
0.00003077|1510584497
0.00003085|1510584510
0.00003085|1510584525
0.00003088|1510584536
0.00003058|1510584547
0.00003071|1510584561
0.00003070|1510584571
0.00003076|1510584585
0.00003071|1510584595
0.00003083|1510584605
0.00003072|1510584621
0.00003062|1510584633
0.00003083|1510584646
0.00003065|1510584656
0.00003060|1510584670
0.00003061|1510584680
0.00003061|1510584686
0.00003083|1510584706
0.00003060|1510584716
0.00003070|1510584726
0.00003088|1510584741
0.00003088|1510584745
0.00003075|1510584765
0.00003066|1510584775
0.00003067|1510584790
0.00003059|1510584801
0.00003066|1510584810
0.00003064|1510584825
0.00003064|1510584840
0.00003069|1510584850
0.00003064|1510584861
0.00003063|1510584876
0.00003063|1510584885
0.00003089|1510584900
0.00003068|1510584906
0.00003061|1510584925
0.00003061|1510584936
0.00003084|1510584950
0.00003086|1510584962
0.00003075|1510584974
0.00003078|1510584985
0.00003080|1510584999
0.00003068|1510585010
0.00003067|1510585021
0.00003081|1510585035
0.00003060|1510585046
0.00003072|1510585060
0.00003072|1510585071
0.00003075|1510585085
0.00003048|1510585096
0.00003010|1510585107
0.00002956|1510585121
0.00002952|1510585133
0.00002930|1510585145
0.00002929|1510585156
0.00002929|1510585166
0.00002929|1510585180
0.00002929|1510585193
0.00002929|1510585205
0.00002929|1510585216
0.00002929|1510585230
0.00002926|1510585240
0.00002926|1510585255
0.00002926|1510585265
0.00002926|1510585278
0.00002926|1510585290
0.00002924|1510585302
0.00002920|1510585315
0.00002919|1510585326
0.00002916|1510585340
0.00002920|1510585350
0.00002919|1510585361
0.00002918|1510585375
0.00002918|1510585385
0.00002910|1510585401
0.00002910|1510585405
0.00002910|1510585421
0.00002909|1510585435
0.00002917|1510585445
0.00002911|1510585461
0.00002914|1510585471
0.00002914|1510585485
0.00002916|1510585495
0.00002916|1510585505
0.00002912|1510585522
0.00002909|1510585534
0.00002909|1510585545
0.00002922|1510585557
0.00002922|1510585570
0.00002908|1510585581
0.00002913|1510585593
0.00002912|1510585605
0.00002914|1510585617
0.00002914|1510585630
0.00002909|1510585641
0.00002914|1510585653
0.00002912|1510585665
0.00002912|1510585675
0.00002917|1510585688
0.00002916|1510585701
0.00002909|1510585713
0.00002914|1510585725
0.00002910|1510585738
0.00002911|1510585751
0.00002908|1510585763
0.00002912|1510585775
0.00002914|1510585785
0.00002912|1510585800
0.00002911|1510585807
0.00002910|1510585821
0.00002916|1510585835
0.00002916|1510585845
0.00002915|1510585860
0.00002916|1510585870
0.00002909|1510585885
0.00002911|1510585895
0.00002912|1510585907
0.00002913|1510585921
0.00002916|1510585933
0.00002906|1510585945
0.00002906|1510585955
0.00002910|1510585970
0.00002916|1510585981
0.00002907|1510585985
0.00002913|1510586005
0.00002909|1510586015
0.00002909|1510586030
0.00002916|1510586040
0.00002917|1510586050
0.00002907|1510586066
0.00002909|1510586075
0.00002910|1510586090
0.00002922|1510586100
0.00002922|1510586110
0.00002922|1510586125
0.00002922|1510586140
0.00002922|1510586150
0.00002922|1510586160
0.00002922|1510586175
0.00002901|1510586185
0.00002918|1510586200
0.00002920|1510586210
0.00002920|1510586221
0.00002920|1510586235
0.00002915|1510586245
0.00002915|1510586260
0.00002909|1510586270
0.00002913|1510586285
0.00002914|1510586296
0.00002916|1510586305
0.00002917|1510586321
0.00002913|1510586330
0.00002900|1510586346
0.00002910|1510586355
0.00002919|1510586370
0.00002919|1510586380
0.00002910|1510586395
0.00002911|1510586407
0.00002921|1510586420
0.00002921|1510586425
0.00002921|1510586445
0.00002921|1510586455
0.00002910|1510586465
0.00002915|1510586481
0.00002909|1510586485
0.00002913|1510586505
0.00002910|1510586515
0.00002908|1510586526
0.00002910|1510586540
0.00002912|1510586553
0.00002912|1510586561
0.00002916|1510586575
0.00002915|1510586586
0.00002911|1510586600
0.00002914|1510586613
0.00002915|1510586624
0.00002918|1510586637
0.00002911|1510586649
0.00002908|1510586661
0.00002909|1510586670
0.00002919|1510586685
0.00002913|1510586697
0.00002908|1510586706
0.00002919|1510586721
0.00002911|1510586732
0.00002918|1510586745
0.00002909|1510586755
0.00002910|1510586770
0.00002920|1510586781
0.00002907|1510586791
0.00002901|1510586806
0.00002916|1510586817
0.00002919|1510586829
0.00002913|1510586841
0.00002910|1510586854
0.00002918|1510586866
0.00002916|1510586876
0.00002912|1510586890
0.00002912|1510586902
0.00002910|1510586914
0.00002907|1510586925
0.00002918|1510586936
0.00002917|1510586950
0.00002911|1510586962
0.00002909|1510586974
0.00002910|1510586987
0.00002907|1510586999
0.00002914|1510587011
0.00002912|1510587023
0.00002908|1510587036
0.00002910|1510587047
0.00002917|1510587060
0.00002909|1510587072
0.00002913|1510587085
0.00002911|1510587095
0.00002913|1510587106
0.00002915|1510587125
0.00002908|1510587135
0.00002915|1510587150
0.00002913|1510587160
0.00002912|1510587174
0.00002912|1510587186
0.00002913|1510587197
0.00002908|1510587209
0.00002909|1510587221
0.00002913|1510587232
0.00002915|1510587245
0.00002907|1510587256
0.00002916|1510587270
0.00002907|1510587281
0.00002914|1510587293
0.00002913|1510587305
0.00002908|1510587317
0.00002912|1510587328
0.00002911|1510587347
0.00002913|1510587356
0.00002908|1510587370
0.00002908|1510587382
0.00002905|1510587396
0.00002905|1510587408
0.00002913|1510587420
0.00002911|1510587433
0.00002906|1510587445
0.00002910|1510587456
0.00002908|1510587467
0.00002906|1510587481
0.00002913|1510587492
0.00002914|1510587506
0.00002905|1510587518
0.00002906|1510587530
0.00002914|1510587542
0.00002905|1510587555
0.00002910|1510587566
0.00002914|1510587578
0.00002906|1510587590
0.00002906|1510587601
0.00002910|1510587614
0.00002911|1510587625
0.00002917|1510587638
0.00002916|1510587650
0.00002916|1510587663
0.00002913|1510587675
0.00002915|1510587688
0.00002915|1510587700
0.00002907|1510587711
0.00002903|1510587724
0.00002911|1510587736
0.00002911|1510587745
0.00002909|1510587760
0.00002916|1510587771
0.00002910|1510587783
0.00002911|1510587795
0.00002911|1510587808
0.00002906|1510587820
0.00002908|1510587832
0.00002908|1510587845
0.00002917|1510587856
0.00002912|1510587868
0.00002912|1510587881
0.00002909|1510587891
0.00002917|1510587902
0.00002910|1510587916
0.00002916|1510587928
0.00002905|1510587940
0.00002916|1510587951
0.00002918|1510587965
0.00002916|1510587975
0.00002908|1510587989
0.00002918|1510588001
0.00002911|1510588013
0.00002919|1510588025
0.00002917|1510588037
0.00002905|1510588051
0.00002909|1510588061
0.00002907|1510588073
0.00002915|1510588086
0.00002914|1510588099
0.00002917|1510588108
0.00002918|1510588121
0.00002919|1510588137
0.00002904|1510588148
0.00002917|1510588161
0.00002918|1510588173
0.00002917|1510588185
0.00002914|1510588195
0.00002909|1510588208
0.00002915|1510588221
0.00002903|1510588225
0.00002919|1510588245
0.00002903|1510588256
0.00002912|1510588268
0.00002918|1510588280
0.00002908|1510588293
0.00002911|1510588303
0.00002902|1510588316
0.00002913|1510588327
0.00002910|1510588341
0.00002917|1510588350
0.00002907|1510588365
0.00002925|1510588376
0.00002904|1510588386
0.00002905|1510588400
0.00002913|1510588412
0.00002909|1510588424
0.00002917|1510588435
0.00002917|1510588445
0.00002917|1510588460
0.00002908|1510588470
0.00002915|1510588483
0.00002915|1510588495
0.00002917|1510588508
0.00002912|1510588519
0.00002910|1510588531
0.00002913|1510588543
0.00002918|1510588555
0.00002918|1510588567
0.00002904|1510588579
0.00002904|1510588591
0.00002917|1510588603
0.00002915|1510588616
0.00002911|1510588628
0.00002911|1510588639
0.00002918|1510588652
0.00002920|1510588663
0.00002920|1510588675
0.00002908|1510588687
0.00002921|1510588697
0.00002910|1510588711
0.00002918|1510588723
0.00002920|1510588735
0.00002919|1510588747
0.00002921|1510588760
0.00002919|1510588771
0.00002921|1510588783
0.00002919|1510588796
0.00002914|1510588805
0.00002919|1510588820
0.00002912|1510588833
0.00002909|1510588845
0.00002920|1510588857
0.00002914|1510588867
0.00002915|1510588881
0.00002911|1510588892
0.00002909|1510588905
0.00002911|1510588915
0.00002908|1510588925
0.00002916|1510588940
0.00002907|1510588951
0.00002907|1510588961
0.00002919|1510588975
0.00002909|1510588987
0.00002912|1510589000
0.00002907|1510589011
0.00002919|1510589022
0.00002905|1510589035
0.00002905|1510589045
0.00002921|1510589058
0.00002911|1510589070
0.00002921|1510589080
0.00002909|1510589095
0.00002917|1510589105
0.00002911|1510589115
0.00002907|1510589130
0.00002919|1510589140
0.00002918|1510589155
0.00002908|1510589165
0.00002908|1510589180
0.00002912|1510589185
0.00002918|1510589201
0.00002907|1510589215
0.00002907|1510589225
0.00002907|1510589235
0.00002907|1510589252
0.00002907|1510589261
0.00002921|1510589275
0.00002920|1510589287
0.00002920|1510589300
0.00002912|1510589309
0.00002916|1510589321
0.00002919|1510589335
0.00002909|1510589345
0.00002912|1510589360
0.00002914|1510589370
0.00002917|1510589380
0.00002908|1510589395
0.00002921|1510589405
0.00002914|1510589420
0.00002903|1510589430
0.00002903|1510589440
0.00002903|1510589455
0.00002903|1510589465
0.00002903|1510589480
0.00002903|1510589490
0.00002891|1510589504
0.00002903|1510589515
0.00002903|1510589528
0.00002903|1510589540
0.00002903|1510589551
0.00002903|1510589570
0.00002903|1510589581
0.00002903|1510589585
0.00002903|1510589605
0.00002903|1510589615
0.00002903|1510589629
0.00002903|1510589641
0.00002914|1510589653
0.00002918|1510589665
0.00002918|1510589678
0.00002910|1510589685
0.00002921|1510589700
0.00002918|1510589712
0.00002914|1510589725
0.00002914|1510589735
0.00002914|1510589749
0.00002914|1510589761
0.00002914|1510589770
0.00002914|1510589785
0.00002914|1510589795
0.00002914|1510589810
0.00002914|1510589821
0.00002913|1510589834
0.00002907|1510589846
0.00002905|1510589856
0.00002906|1510589870
0.00002911|1510589881
0.00002915|1510589887
0.00002915|1510589905
0.00002907|1510589917
0.00002910|1510589929
0.00002910|1510589941
0.00002915|1510589953
0.00002914|1510589965
0.00002929|1510589977
0.00002929|1510589989
0.00002920|1510590001
0.00002923|1510590010
0.00002929|1510590025
0.00002923|1510590035
0.00002922|1510590050
0.00002922|1510590060
0.00002923|1510590081
0.00002923|1510590092
0.00002925|1510590105
0.00002925|1510590115
0.00002925|1510590125
0.00002925|1510590141
0.00002925|1510590145
0.00002925|1510590165
0.00002925|1510590175
0.00002925|1510590186
0.00002925|1510590201
0.00002925|1510590215
0.00002925|1510590225
0.00002925|1510590235
0.00002925|1510590250
0.00002925|1510590261
0.00002925|1510590275
0.00002929|1510590285
0.00002929|1510590300
0.00002929|1510590305
0.00002929|1510590322
0.00002929|1510590335
0.00002929|1510590345
0.00002929|1510590360
0.00002922|1510590372
0.00002922|1510590385
0.00002920|1510590398
0.00002923|1510590410
0.00002930|1510590426
0.00002917|1510590439
0.00002916|1510590450
0.00002919|1510590463
0.00002919|1510590475
0.00002920|1510590486
0.00002913|1510590499
0.00002912|1510590510
0.00002905|1510590523
0.00002921|1510590534
0.00002921|1510590546
0.00002917|1510590558
0.00002912|1510590570
0.00002922|1510590582
0.00002915|1510590595
0.00002914|1510590606
0.00002917|1510590619
0.00002918|1510590632
0.00002913|1510590643
0.00002913|1510590656
0.00002928|1510590665
0.00002918|1510590681
0.00002918|1510590692
0.00002920|1510590705
0.00002920|1510590717
0.00002920|1510590729
0.00002921|1510590741
0.00002910|1510590753
0.00002911|1510590765
0.00002925|1510590775
0.00002912|1510590789
0.00002912|1510590801
0.00002925|1510590814
0.00002930|1510590826
0.00002944|1510590838
0.00002956|1510590850
0.00002933|1510590862
0.00002940|1510590875
0.00002940|1510590886
0.00002962|1510590898
0.00002965|1510590911
0.00002945|1510590923
0.00002964|1510590935
0.00002954|1510590947
0.00002941|1510590959
0.00002945|1510590972
0.00002945|1510590982
0.00002945|1510590995
0.00002937|1510591006
0.00002939|1510591020
0.00002940|1510591031
0.00002935|1510591044
0.00002935|1510591056
0.00002926|1510591068
0.00002930|1510591082
0.00002922|1510591094
0.00002931|1510591105
0.00002919|1510591118
0.00002924|1510591129
0.00002927|1510591142
0.00002925|1510591154
0.00002919|1510591166
0.00002921|1510591178
0.00002923|1510591189
0.00002928|1510591200
0.00002933|1510591214
0.00002934|1510591225
0.00002929|1510591237
0.00002931|1510591249
0.00002929|1510591262
0.00002937|1510591274
0.00002926|1510591286
0.00002926|1510591298
0.00002933|1510591310
0.00002924|1510591322
0.00002928|1510591335
0.00002930|1510591346
0.00002929|1510591358
0.00002926|1510591371
0.00002927|1510591382
0.00002934|1510591395
0.00002939|1510591407
0.00002929|1510591419
0.00002921|1510591430
0.00002927|1510591443
0.00002926|1510591454
0.00002933|1510591466
0.00002935|1510591478
0.00002940|1510591490
0.00002941|1510591502
0.00002943|1510591514
0.00002936|1510591526
0.00002923|1510591538
0.00002932|1510591550
0.00002919|1510591562
0.00002923|1510591574
0.00002923|1510591586
0.00002929|1510591598
0.00002933|1510591612
0.00002920|1510591624
0.00002918|1510591635
0.00002922|1510591648
0.00002935|1510591660
0.00002918|1510591672
0.00002930|1510591685
0.00002930|1510591696
0.00002927|1510591709
0.00002925|1510591721
0.00002945|1510591737
0.00002950|1510591750
0.00002963|1510591761
0.00002962|1510591774
0.00002962|1510591791
0.00002945|1510591803
0.00002941|1510591815
0.00002934|1510591827
0.00002970|1510591844
0.00002970|1510591856
0.00002962|1510591868
0.00002964|1510591880
0.00002975|1510591898
0.00002969|1510591910
0.00002957|1510591922
0.00002957|1510591934
0.00002971|1510591946
0.00002956|1510591958
0.00002957|1510591970
0.00002969|1510591982
0.00002958|1510591994
0.00002968|1510592006
0.00002939|1510592018
0.00002957|1510592030
0.00002959|1510592042
0.00002946|1510592055
0.00002953|1510592067
0.00002967|1510592077
0.00002960|1510592091
0.00002964|1510592103
0.00002956|1510592114
0.00002946|1510592127
0.00002946|1510592137
0.00002940|1510592150
0.00002931|1510592162
0.00002958|1510592175
0.00002931|1510592187
0.00002930|1510592200
0.00002926|1510592212
0.00002929|1510592223
0.00002957|1510592235
0.00002957|1510592245
0.00002958|1510592260
0.00002966|1510592272
0.00002964|1510592282
0.00002965|1510592296
0.00002953|1510592308
0.00002951|1510592320
0.00002947|1510592332
0.00002932|1510592344
0.00002964|1510592356
0.00002960|1510592368
0.00002945|1510592380
0.00002938|1510592392
0.00002964|1510592405
0.00002952|1510592417
0.00002953|1510592428
0.00002948|1510592440
0.00002959|1510592452
0.00002954|1510592465
0.00002952|1510592477
0.00002951|1510592489
0.00002953|1510592501
0.00002955|1510592510
0.00002955|1510592525
0.00002955|1510592536
0.00002955|1510592549
0.00002955|1510592561
0.00002955|1510592571
0.00002955|1510592585
0.00002955|1510592595
0.00002955|1510592605
0.00002955|1510592621
0.00002955|1510592630
0.00002955|1510592645
0.00002955|1510592655
0.00002955|1510592665
0.00002955|1510592681
0.00002966|1510592693
0.00002973|1510592705
0.00002950|1510592717
0.00002954|1510592729
0.00002939|1510592744
0.00002943|1510592756
0.00002954|1510592768
0.00002954|1510592780
0.00002973|1510592792
0.00002939|1510592808
0.00002949|1510592821
0.00002951|1510592834
0.00002960|1510592846
0.00002957|1510592857
0.00002948|1510592870
0.00002956|1510592885
0.00002931|1510592896
0.00002964|1510592907
0.00002947|1510592920
0.00002942|1510592931
0.00002948|1510592943
0.00002943|1510592956
0.00002948|1510592968
0.00002951|1510592980
0.00002948|1510592992
0.00002960|1510593005
0.00002948|1510593017
0.00002952|1510593029
0.00002968|1510593042
0.00002949|1510593052
0.00002942|1510593066
0.00002944|1510593076
0.00002959|1510593091
0.00002955|1510593105
0.00002955|1510593117
0.00002966|1510593126
0.00002962|1510593141
0.00002941|1510593153
0.00002954|1510593165
0.00002954|1510593176
0.00002952|1510593189
0.00002956|1510593201
0.00002945|1510593213
0.00002966|1510593225
0.00002941|1510593237
0.00002950|1510593249
0.00002962|1510593261
0.00002950|1510593273
0.00002941|1510593285
0.00002961|1510593298
0.00002961|1510593310
0.00002970|1510593322
0.00002967|1510593336
0.00002952|1510593347
0.00002957|1510593360
0.00002978|1510593373
0.00002967|1510593385
0.00002969|1510593397
0.00002971|1510593410
0.00002948|1510593423
0.00002943|1510593435
0.00002946|1510593447
0.00002976|1510593460
0.00002987|1510593472
0.00002969|1510593484
0.00002969|1510593496
0.00002930|1510593507
0.00002929|1510593520
0.00002928|1510593533
0.00002928|1510593545
0.00002940|1510593557
0.00002950|1510593569
0.00002943|1510593581
0.00002941|1510593592
0.00002942|1510593605
0.00002943|1510593617
0.00002947|1510593629
0.00002928|1510593641
0.00002928|1510593654
0.00002929|1510593665
0.00002922|1510593676
0.00002930|1510593689
0.00002924|1510593702
0.00002923|1510593714
0.00002920|1510593726
0.00002921|1510593738
0.00002928|1510593750
0.00002916|1510593762
0.00002909|1510593774
0.00002909|1510593786
0.00002905|1510593798
0.00002926|1510593809
0.00002929|1510593822
0.00002923|1510593833
0.00002928|1510593845
0.00002928|1510593858
0.00002922|1510593870
0.00002919|1510593882
0.00002908|1510593894
0.00002911|1510593906
0.00002925|1510593918
0.00002934|1510593930
0.00002916|1510593941
0.00002925|1510593954
0.00002927|1510593965
0.00002928|1510593976
0.00002921|1510593987
0.00002922|1510594002
0.00002924|1510594013
0.00002918|1510594028
0.00002919|1510594040
0.00002928|1510594050
0.00002928|1510594062
0.00002918|1510594076
0.00002922|1510594089
0.00002936|1510594101
0.00002927|1510594112
0.00002941|1510594125
0.00002933|1510594136
0.00002940|1510594149
0.00002913|1510594161
0.00002941|1510594172
0.00002920|1510594185
0.00002923|1510594198
0.00002924|1510594209
0.00002934|1510594222
0.00002932|1510594235
0.00002932|1510594245
0.00002926|1510594259
0.00002941|1510594270
0.00002941|1510594283
0.00002931|1510594295
0.00002941|1510594308
0.00002941|1510594319
0.00002931|1510594330
0.00002939|1510594345
0.00002937|1510594357
0.00002941|1510594368
0.00002939|1510594380
0.00002944|1510594392
0.00002928|1510594402
0.00002934|1510594416
0.00002934|1510594428
0.00002941|1510594441
0.00002933|1510594452
0.00002941|1510594466
0.00002945|1510594477
0.00002946|1510594487
0.00002945|1510594502
0.00002946|1510594513
0.00002945|1510594525
0.00002935|1510594537
0.00002929|1510594549
0.00002940|1510594561
0.00002934|1510594573
0.00002925|1510594585
0.00002928|1510594597
0.00002937|1510594609
0.00002937|1510594621
0.00002928|1510594631
0.00002923|1510594646
0.00002944|1510594657
0.00002942|1510594670
0.00002942|1510594683
0.00002926|1510594695
0.00002929|1510594706
0.00002927|1510594718
0.00002934|1510594731
0.00002937|1510594743
0.00002933|1510594755
0.00002942|1510594766
0.00002937|1510594780
0.00002929|1510594792
0.00002918|1510594804
0.00002942|1510594819
0.00002944|1510594833
0.00002932|1510594845
0.00002944|1510594856
0.00002943|1510594869
0.00002926|1510594883
0.00002927|1510594895
0.00002926|1510594906
0.00002932|1510594920
0.00002930|1510594930
0.00002925|1510594943
0.00002929|1510594955
0.00002941|1510594967
0.00002933|1510594980
0.00002979|1510594992
0.00002933|1510595005
0.00002929|1510595016
0.00002928|1510595028
0.00002966|1510595039
0.00002956|1510595051
0.00002932|1510595063
0.00002956|1510595075
0.00002966|1510595085
0.00002971|1510595098
0.00002967|1510595111
0.00002942|1510595123
0.00002940|1510595135
0.00002933|1510595147
0.00002938|1510595160
0.00002947|1510595171
0.00002949|1510595182
0.00002958|1510595196
0.00002950|1510595207
0.00002959|1510595220
0.00002956|1510595232
0.00002958|1510595242
0.00002955|1510595256
0.00002965|1510595268
0.00002958|1510595280
0.00002965|1510595290
0.00002963|1510595303
0.00002963|1510595316
0.00002963|1510595331
0.00002961|1510595345
0.00002962|1510595358
0.00002962|1510595369
0.00002964|1510595382
0.00002964|1510595395
0.00002965|1510595407
0.00002960|1510595419
0.00002962|1510595431
0.00002964|1510595442
0.00002961|1510595456
0.00002958|1510595468
0.00002962|1510595480
0.00002962|1510595492
0.00002961|1510595505
0.00002950|1510595516
0.00002963|1510595530
0.00002974|1510595541
0.00002958|1510595554
0.00002956|1510595566
0.00002974|1510595578
0.00002974|1510595587
0.00002965|1510595600
0.00002959|1510595615
0.00002968|1510595626
0.00002967|1510595636
0.00002966|1510595650
0.00002970|1510595661
0.00002971|1510595675
0.00002963|1510595687
0.00002968|1510595697
0.00002964|1510595712
0.00002964|1510595722
0.00002963|1510595736
0.00002957|1510595748
0.00002963|1510595760
0.00002971|1510595771
0.00002957|1510595783
0.00002971|1510595796
0.00002962|1510595808
0.00002957|1510595820
0.00002963|1510595832
0.00002963|1510595844
0.00002968|1510595856
0.00002955|1510595868
0.00002957|1510595880
0.00002963|1510595892
0.00002969|1510595904
0.00002956|1510595916
0.00002961|1510595929
0.00002966|1510595946
0.00002956|1510595958
0.00002968|1510595971
0.00002957|1510595983
0.00002967|1510595995
0.00002966|1510596007
0.00002970|1510596025
0.00002957|1510596036
0.00002961|1510596048
0.00002963|1510596061
0.00002948|1510596072
0.00002947|1510596085
0.00002968|1510596097
0.00002950|1510596110
0.00002966|1510596123
0.00002965|1510596136
0.00002972|1510596147
0.00002972|1510596160
0.00002954|1510596171
0.00002964|1510596184
0.00002969|1510596196
0.00002969|1510596208
0.00002961|1510596220
0.00002959|1510596232
0.00002967|1510596244
0.00002946|1510596256
0.00002956|1510596268
0.00002972|1510596280
0.00002968|1510596291
0.00002946|1510596302
0.00002942|1510596316
0.00002965|1510596328
0.00002926|1510596340
0.00002921|1510596352
0.00002907|1510596364
0.00002917|1510596376
0.00002896|1510596388
0.00002902|1510596399
0.00002920|1510596411
0.00002921|1510596423
0.00002916|1510596436
